profile_id,rent_room_id,score,timestamp
B00041,A00353,5,2018-01-05 14:56:10
B00059,A01272,1,2018-01-05 15:19:26
B00047,A02094,3,2018-01-05 15:23:24
B00066,A00012,1,2018-01-05 15:30:09
B00058,A03164,3,2018-01-05 15:36:13
B00024,A01537,1,2018-01-05 15:50:56
B00099,A03503,3,2018-01-05 15:53:45
B00059,A00277,2,2018-01-05 15:59:44
B00056,A00527,1,2018-01-05 16:08:13
B00029,A01769,1,2018-01-05 16:39:07
B00090,A00232,2,2018-01-05 16:41:42
B00048,A02140,1,2018-01-05 16:42:39
B00098,A00376,2,2018-01-05 16:44:25
B00068,A02803,3,2018-01-05 16:48:53
B00004,A00525,5,2018-01-05 17:20:57
B00032,A00864,4,2018-01-05 17:28:05
B00033,A00005,5,2018-01-05 17:31:49
B00099,A00226,1,2018-01-05 17:33:53
B00097,A02459,1,2018-01-05 17:37:59
B00039,A01925,4,2018-01-05 17:39:14
B00099,A01176,2,2018-01-05 17:56:13
B00071,A00578,3,2018-01-05 18:02:33
B00095,A01328,1,2018-01-05 18:05:29
B00013,A01849,3,2018-01-05 18:06:33
B00097,A03550,2,2018-01-05 18:06:50
B00091,A01849,2,2018-01-05 18:10:08
B00038,A02967,4,2018-01-05 18:19:27
B00009,A00835,3,2018-01-05 18:40:21
B00056,A00663,1,2018-01-05 18:42:19
B00069,A00303,2,2018-01-05 18:43:53
B00074,A03809,5,2018-01-05 18:50:22
B00099,A01870,2,2018-01-05 18:56:25
B00006,A01989,5,2018-01-05 19:06:03
B00085,A03399,4,2018-01-05 19:08:00
B00021,A03188,5,2018-01-05 19:08:02
B00092,A01419,1,2018-01-05 19:26:39
B00088,A01112,2,2018-01-05 19:32:29
B00082,A00420,2,2018-01-05 19:37:55
B00006,A00194,5,2018-01-05 19:42:11
B00023,A03745,4,2018-01-05 19:43:08
B00082,A02700,2,2018-01-05 19:49:55
B00011,A03488,4,2018-01-05 20:08:03
B00028,A02086,4,2018-01-05 20:40:11
B00067,A00361,5,2018-01-05 20:44:02
B00020,A02466,3,2018-01-05 20:47:02
B00087,A03560,4,2018-01-05 20:52:33
B00013,A00298,1,2018-01-05 20:55:16
B00025,A00446,5,2018-01-05 21:05:13
B00005,A02200,5,2018-01-05 21:13:59
B00075,A03600,3,2018-01-05 21:34:39
B00036,A00593,5,2018-01-05 22:01:05
B00049,A03176,1,2018-01-05 22:02:49
B00096,A01216,3,2018-01-05 22:14:00
B00015,A02633,5,2018-01-05 22:17:33
B00002,A01601,1,2018-01-05 22:21:45
B00053,A01758,1,2018-01-05 22:24:31
B00070,A00389,1,2018-01-05 22:24:54
B00076,A01171,1,2018-01-05 22:30:01
B00070,A00881,2,2018-01-05 22:34:56
B00094,A02034,5,2018-01-05 22:37:17
B00055,A01517,3,2018-01-05 23:05:51
B00096,A03185,5,2018-01-05 23:51:05
B00030,A02744,2,2018-01-06 00:04:57
B00083,A00017,1,2018-01-06 00:21:30
B00023,A01373,5,2018-01-06 00:36:25
B00018,A03480,3,2018-01-06 00:42:33
B00001,A02941,4,2018-01-06 00:49:29
B00066,A02113,5,2018-01-06 00:54:27
B00041,A03033,2,2018-01-06 01:03:28
B00083,A03295,1,2018-01-06 01:10:20
B00001,A02814,1,2018-01-06 01:10:44
B00071,A01391,3,2018-01-06 01:24:41
B00023,A00878,3,2018-01-06 01:34:02
B00009,A02523,5,2018-01-06 03:19:24
B00087,A00926,3,2018-01-06 03:19:45
B00071,A02396,2,2018-01-06 03:50:28
B00046,A01641,3,2018-01-06 04:05:53
B00042,A03094,2,2018-01-06 04:20:25
B00056,A03236,2,2018-01-06 04:22:09
B00049,A02298,4,2018-01-06 04:51:39
B00003,A03263,1,2018-01-06 05:41:06
B00063,A01945,5,2018-01-06 06:07:15
B00044,A02196,2,2018-01-06 06:19:42
B00002,A00381,4,2018-01-06 06:20:56
B00069,A01086,3,2018-01-06 06:21:36
B00032,A00096,3,2018-01-06 06:21:45
B00092,A02043,1,2018-01-06 06:23:07
B00005,A02365,1,2018-01-06 06:24:33
B00092,A01829,4,2018-01-06 06:58:15
B00040,A01706,3,2018-01-06 07:13:56
B00096,A00042,1,2018-01-06 07:54:41
B00034,A00196,5,2018-01-06 08:57:21
B00068,A03258,4,2018-01-06 09:27:41
B00068,A00194,2,2018-01-06 09:42:36
B00082,A02620,2,2018-01-06 09:43:48
B00016,A02852,2,2018-01-06 09:52:11
B00099,A00927,3,2018-01-06 10:01:57
B00045,A00324,4,2018-01-06 10:04:27
B00066,A01450,5,2018-01-06 10:08:44
B00072,A02957,2,2018-01-06 10:13:55
B00017,A00658,5,2018-01-06 10:33:40
B00067,A03206,2,2018-01-06 10:49:31
B00057,A02856,5,2018-01-06 11:07:12
B00002,A03356,4,2018-01-06 11:13:26
B00093,A02016,5,2018-01-06 11:41:14
B00080,A03701,4,2018-01-06 12:00:21
B00077,A03246,4,2018-01-06 12:04:27
B00037,A00506,1,2018-01-06 12:16:57
B00003,A02030,2,2018-01-06 12:17:22
B00073,A02614,3,2018-01-06 12:34:49
B00062,A02756,5,2018-01-06 12:41:18
B00055,A03000,1,2018-01-06 12:55:15
B00045,A02162,3,2018-01-06 12:57:42
B00088,A02369,5,2018-01-06 13:16:58
B00040,A02295,5,2018-01-06 13:37:12
B00018,A02209,3,2018-01-06 13:56:00
B00031,A03635,1,2018-01-06 14:08:01
B00014,A01518,4,2018-01-06 14:14:32
B00097,A01393,5,2018-01-06 14:20:58
B00067,A00274,1,2018-01-06 14:36:41
B00067,A03047,1,2018-01-06 14:58:32
B00053,A02700,3,2018-01-06 15:01:58
B00028,A00715,1,2018-01-06 15:11:33
B00084,A00141,2,2018-01-06 15:28:56
B00003,A00649,3,2018-01-06 15:52:29
B00100,A00615,5,2018-01-06 15:58:57
B00037,A01583,1,2018-01-06 16:10:55
B00098,A01867,3,2018-01-06 16:19:28
B00087,A01559,2,2018-01-06 16:21:02
B00064,A03027,4,2018-01-06 17:06:21
B00032,A02777,2,2018-01-06 17:09:50
B00076,A00082,1,2018-01-06 17:13:08
B00054,A02548,5,2018-01-06 17:14:51
B00023,A00767,5,2018-01-06 17:24:24
B00048,A00759,1,2018-01-06 17:32:27
B00060,A01591,1,2018-01-06 17:46:34
B00060,A00947,3,2018-01-06 18:08:01
B00038,A01993,5,2018-01-06 18:22:15
B00044,A02472,1,2018-01-06 18:22:23
B00071,A02632,4,2018-01-06 18:24:51
B00088,A00014,3,2018-01-06 18:46:15
B00038,A02752,4,2018-01-06 18:48:39
B00040,A01707,5,2018-01-06 18:55:11
B00051,A02688,3,2018-01-06 18:57:51
B00042,A02523,1,2018-01-06 19:00:57
B00013,A02020,5,2018-01-06 19:20:01
B00036,A01549,5,2018-01-06 19:32:31
B00025,A01470,2,2018-01-06 19:49:51
B00057,A01711,4,2018-01-06 20:05:22
B00018,A01183,2,2018-01-06 20:06:30
B00075,A02150,3,2018-01-06 20:44:44
B00057,A03011,4,2018-01-06 20:45:49
B00045,A03105,4,2018-01-06 20:48:51
B00056,A01907,1,2018-01-06 21:07:50
B00048,A02753,3,2018-01-06 21:10:07
B00020,A03745,5,2018-01-06 21:15:13
B00075,A03347,1,2018-01-06 21:36:45
B00100,A03565,4,2018-01-06 21:40:23
B00087,A02811,3,2018-01-06 21:54:44
B00075,A03338,1,2018-01-06 22:00:58
B00009,A02573,1,2018-01-06 22:04:44
B00076,A01481,2,2018-01-06 22:23:42
B00090,A03518,2,2018-01-06 22:24:47
B00088,A01908,1,2018-01-06 22:31:40
B00001,A02554,5,2018-01-06 22:32:47
B00094,A02012,5,2018-01-06 22:34:49
B00094,A02187,1,2018-01-06 22:58:10
B00089,A02325,2,2018-01-06 23:18:34
B00047,A03773,5,2018-01-06 23:29:15
B00077,A01324,4,2018-01-06 23:32:33
B00047,A02197,1,2018-01-06 23:39:01
B00079,A01339,1,2018-01-06 23:39:50
B00029,A00118,1,2018-01-07 00:14:46
B00034,A02424,1,2018-01-07 00:36:30
B00059,A03543,3,2018-01-07 00:47:14
B00027,A02047,5,2018-01-07 01:01:59
B00008,A02602,3,2018-01-07 01:17:29
B00053,A03029,4,2018-01-07 01:27:58
B00056,A03538,5,2018-01-07 01:37:02
B00018,A01560,1,2018-01-07 01:44:41
B00072,A00944,3,2018-01-07 02:01:56
B00016,A01476,4,2018-01-07 02:08:37
B00090,A00576,5,2018-01-07 02:26:11
B00055,A03106,1,2018-01-07 02:40:35
B00037,A03326,2,2018-01-07 03:01:38
B00061,A01694,4,2018-01-07 03:31:33
B00057,A03082,3,2018-01-07 03:33:08
B00049,A00756,5,2018-01-07 03:43:36
B00076,A02491,1,2018-01-07 03:48:29
B00021,A00277,5,2018-01-07 03:50:00
B00063,A02468,3,2018-01-07 04:02:40
B00095,A03610,4,2018-01-07 04:10:34
B00047,A02436,1,2018-01-07 04:11:13
B00031,A00593,3,2018-01-07 04:14:46
B00007,A02553,2,2018-01-07 04:16:18
B00009,A01762,1,2018-01-07 04:18:12
B00094,A00885,2,2018-01-07 04:18:55
B00090,A00926,2,2018-01-07 04:23:04
B00071,A01023,1,2018-01-07 04:41:25
B00022,A03652,2,2018-01-07 04:50:16
B00089,A01263,1,2018-01-07 05:25:11
B00003,A03605,4,2018-01-07 05:40:15
B00011,A03037,3,2018-01-07 05:59:59
B00083,A00565,5,2018-01-07 06:17:04
B00020,A03799,1,2018-01-07 06:19:58
B00094,A00541,5,2018-01-07 06:52:52
B00010,A00276,2,2018-01-07 07:26:47
B00098,A02900,4,2018-01-07 08:07:16
B00076,A03028,2,2018-01-07 08:12:11
B00071,A02259,4,2018-01-07 08:12:24
B00041,A02953,1,2018-01-07 08:23:38
B00061,A00519,4,2018-01-07 08:28:12
B00086,A02470,4,2018-01-07 08:41:57
B00083,A02576,2,2018-01-07 08:55:27
B00099,A03760,5,2018-01-07 08:57:54
B00004,A03322,3,2018-01-07 09:12:24
B00075,A03842,1,2018-01-07 09:30:02
B00084,A01067,1,2018-01-07 09:37:07
B00043,A01521,5,2018-01-07 09:40:11
B00092,A03115,3,2018-01-07 09:40:40
B00032,A03750,2,2018-01-07 10:00:48
B00016,A03264,3,2018-01-07 10:01:18
B00010,A03653,5,2018-01-07 10:14:38
B00079,A03047,5,2018-01-07 10:18:52
B00073,A00685,1,2018-01-07 10:25:11
B00040,A03467,4,2018-01-07 10:37:43
B00078,A02587,1,2018-01-07 10:46:16
B00005,A03064,4,2018-01-07 11:14:40
B00035,A03339,4,2018-01-07 11:20:22
B00052,A01499,4,2018-01-07 11:22:59
B00042,A00033,1,2018-01-07 11:25:27
B00065,A00260,2,2018-01-07 11:59:07
B00067,A01055,2,2018-01-07 12:18:21
B00094,A02618,4,2018-01-07 12:30:02
B00039,A01862,4,2018-01-07 12:57:06
B00042,A01761,3,2018-01-07 13:05:58
B00051,A02711,2,2018-01-07 13:12:34
B00049,A00283,1,2018-01-07 13:21:49
B00015,A03315,2,2018-01-07 13:25:47
B00035,A02204,5,2018-01-07 13:52:04
B00055,A00932,4,2018-01-07 14:06:44
B00075,A00543,4,2018-01-07 14:07:06
B00087,A01250,3,2018-01-07 14:10:53
B00060,A01050,2,2018-01-07 14:17:48
B00035,A02487,1,2018-01-07 14:21:19
B00061,A03625,1,2018-01-07 14:37:19
B00015,A00208,1,2018-01-07 14:43:30
B00068,A02481,3,2018-01-07 14:50:18
B00064,A01542,2,2018-01-07 14:56:35
B00029,A00958,4,2018-01-07 14:56:37
B00060,A01338,1,2018-01-07 14:59:01
B00067,A02233,2,2018-01-07 15:07:37
B00029,A03670,2,2018-01-07 15:09:14
B00081,A00293,2,2018-01-07 15:10:24
B00057,A03756,4,2018-01-07 15:30:47
B00046,A00800,5,2018-01-07 15:33:00
B00005,A03253,5,2018-01-07 15:40:27
B00051,A00704,3,2018-01-07 15:45:24
B00058,A00182,4,2018-01-07 15:53:56
B00093,A02137,5,2018-01-07 16:05:31
B00024,A00748,3,2018-01-07 16:31:43
B00076,A00063,2,2018-01-07 16:51:00
B00081,A00985,2,2018-01-07 16:53:59
B00064,A02977,5,2018-01-07 16:54:31
B00096,A01582,3,2018-01-07 16:58:40
B00012,A02242,2,2018-01-07 17:04:47
B00060,A00762,5,2018-01-07 17:08:08
B00084,A00706,1,2018-01-07 17:14:46
B00023,A00975,1,2018-01-07 17:19:10
B00011,A00879,2,2018-01-07 17:38:09
B00049,A03805,5,2018-01-07 17:40:38
B00036,A03767,4,2018-01-07 17:44:39
B00070,A02744,3,2018-01-07 17:49:05
B00074,A00666,5,2018-01-07 17:55:50
B00001,A00358,2,2018-01-07 17:57:56
B00013,A00496,4,2018-01-07 18:02:16
B00034,A02480,5,2018-01-07 18:07:10
B00049,A03832,5,2018-01-07 18:07:25
B00050,A02735,5,2018-01-07 18:18:46
B00070,A03634,2,2018-01-07 18:30:47
B00032,A00787,3,2018-01-07 18:39:37
B00086,A03808,4,2018-01-07 19:10:59
B00054,A03457,4,2018-01-07 19:29:10
B00077,A01221,3,2018-01-07 19:30:50
B00001,A01817,1,2018-01-07 19:43:29
B00068,A00791,2,2018-01-07 19:44:02
B00021,A00799,2,2018-01-07 19:50:16
B00087,A03050,5,2018-01-07 19:51:48
B00098,A01043,5,2018-01-07 20:03:18
B00052,A00268,5,2018-01-07 20:16:23
B00063,A02601,5,2018-01-07 20:17:28
B00015,A02503,2,2018-01-07 20:25:27
B00069,A00207,1,2018-01-07 20:43:11
B00078,A03608,2,2018-01-07 20:48:51
B00064,A02350,1,2018-01-07 20:50:09
B00066,A02672,5,2018-01-07 21:37:27
B00007,A01914,1,2018-01-07 21:46:06
B00036,A00998,2,2018-01-07 21:52:08
B00033,A03580,1,2018-01-07 21:52:29
B00021,A00949,3,2018-01-07 21:53:14
B00015,A01031,1,2018-01-07 21:56:32
B00010,A00423,5,2018-01-07 22:07:19
B00088,A01997,2,2018-01-07 22:41:34
B00036,A02348,5,2018-01-07 22:52:12
B00038,A00806,3,2018-01-07 23:04:22
B00006,A00319,3,2018-01-07 23:10:16
B00058,A03150,5,2018-01-07 23:44:56
B00001,A01160,3,2018-01-07 23:45:35
B00095,A02216,3,2018-01-07 23:48:56
B00041,A02397,1,2018-01-07 23:56:17
B00100,A00043,4,2018-01-08 00:11:18
B00003,A02783,2,2018-01-08 00:44:21
B00068,A01069,3,2018-01-08 00:56:46
B00053,A01321,4,2018-01-08 00:57:31
B00027,A01722,1,2018-01-08 01:05:45
B00091,A00814,1,2018-01-08 01:09:37
B00069,A02354,3,2018-01-08 01:19:56
B00023,A01411,1,2018-01-08 01:25:39
B00054,A01493,3,2018-01-08 01:40:13
B00001,A02062,5,2018-01-08 01:42:17
B00031,A03458,3,2018-01-08 01:55:30
B00053,A00263,1,2018-01-08 01:56:22
B00091,A00518,1,2018-01-08 02:10:58
B00042,A02469,5,2018-01-08 02:11:52
B00043,A00725,4,2018-01-08 02:29:12
B00071,A00615,2,2018-01-08 02:30:27
B00054,A02082,4,2018-01-08 02:43:52
B00039,A00647,2,2018-01-08 03:09:20
B00040,A03092,2,2018-01-08 03:19:21
B00037,A03580,4,2018-01-08 03:56:02
B00072,A02112,2,2018-01-08 04:08:03
B00053,A02356,3,2018-01-08 04:09:58
B00030,A03167,3,2018-01-08 04:27:01
B00035,A02254,5,2018-01-08 04:30:50
B00022,A00396,3,2018-01-08 04:39:10
B00078,A00381,4,2018-01-08 04:39:15
B00046,A01653,2,2018-01-08 04:50:46
B00091,A01271,4,2018-01-08 05:02:29
B00040,A03066,1,2018-01-08 05:02:42
B00014,A02562,5,2018-01-08 05:06:20
B00062,A01689,4,2018-01-08 05:12:44
B00008,A02786,2,2018-01-08 05:18:53
B00072,A01167,4,2018-01-08 05:19:03
B00079,A01117,1,2018-01-08 05:30:28
B00032,A02013,1,2018-01-08 05:34:14
B00095,A03424,5,2018-01-08 05:34:34
B00078,A01390,5,2018-01-08 05:43:32
B00096,A02100,4,2018-01-08 05:53:33
B00068,A01556,3,2018-01-08 06:05:56
B00055,A03112,3,2018-01-08 06:25:21
B00039,A02583,5,2018-01-08 06:33:00
B00045,A02478,1,2018-01-08 06:51:08
B00069,A02331,4,2018-01-08 06:53:10
B00048,A00966,4,2018-01-08 06:54:50
B00060,A03554,5,2018-01-08 07:01:30
B00002,A01489,2,2018-01-08 07:16:59
B00046,A00494,2,2018-01-08 07:20:02
B00035,A03755,3,2018-01-08 07:20:06
B00049,A00136,3,2018-01-08 07:44:54
B00004,A03763,3,2018-01-08 07:50:50
B00098,A02676,4,2018-01-08 07:59:56
B00035,A02532,3,2018-01-08 08:24:07
B00095,A01016,5,2018-01-08 09:04:29
B00014,A00650,5,2018-01-08 09:08:18
B00083,A03837,4,2018-01-08 09:17:05
B00098,A03410,3,2018-01-08 09:28:02
B00005,A01240,1,2018-01-08 09:41:06
B00026,A00749,3,2018-01-08 10:09:36
B00084,A01880,5,2018-01-08 10:10:37
B00004,A01274,5,2018-01-08 10:21:14
B00021,A00405,2,2018-01-08 10:22:58
B00019,A00904,5,2018-01-08 10:40:35
B00002,A03017,3,2018-01-08 10:48:29
B00083,A00417,3,2018-01-08 11:20:39
B00094,A00158,2,2018-01-08 11:32:40
B00016,A00832,1,2018-01-08 11:34:22
B00053,A03061,4,2018-01-08 11:40:11
B00092,A03534,2,2018-01-08 11:43:42
B00081,A03295,4,2018-01-08 11:58:58
B00011,A02001,4,2018-01-08 12:02:16
B00052,A00819,1,2018-01-08 12:16:31
B00075,A03146,3,2018-01-08 12:27:22
B00059,A03324,4,2018-01-08 12:39:42
B00054,A03351,5,2018-01-08 12:50:35
B00010,A02104,1,2018-01-08 12:56:23
B00042,A00661,5,2018-01-08 12:56:29
B00010,A02460,5,2018-01-08 13:11:42
B00058,A00217,2,2018-01-08 13:19:36
B00050,A00048,1,2018-01-08 13:41:43
B00039,A02197,3,2018-01-08 13:50:58
B00062,A03760,5,2018-01-08 13:52:38
B00009,A02804,2,2018-01-08 14:12:14
B00045,A02606,3,2018-01-08 14:16:50
B00038,A02263,1,2018-01-08 14:24:22
B00073,A00770,1,2018-01-08 14:33:34
B00044,A03507,5,2018-01-08 14:52:46
B00035,A02806,2,2018-01-08 15:04:20
B00025,A02632,3,2018-01-08 15:04:22
B00077,A02735,4,2018-01-08 15:09:24
B00045,A00516,5,2018-01-08 15:14:25
B00074,A01488,3,2018-01-08 15:31:04
B00073,A01070,1,2018-01-08 15:34:57
B00031,A00333,2,2018-01-08 15:38:13
B00062,A02788,4,2018-01-08 15:55:05
B00053,A03526,4,2018-01-08 16:02:10
B00057,A00709,3,2018-01-08 16:03:06
B00002,A03171,5,2018-01-08 16:03:22
B00052,A03595,1,2018-01-08 16:17:40
B00050,A01319,5,2018-01-08 16:19:29
B00068,A01846,3,2018-01-08 16:21:20
B00049,A01639,3,2018-01-08 16:40:14
B00059,A00349,5,2018-01-08 16:49:39
B00084,A00950,3,2018-01-08 17:00:12
B00010,A02010,4,2018-01-08 17:10:29
B00072,A02899,3,2018-01-08 17:15:42
B00042,A01172,5,2018-01-08 17:36:41
B00015,A02759,5,2018-01-08 17:47:10
B00036,A02485,5,2018-01-08 18:27:16
B00039,A00137,4,2018-01-08 18:29:48
B00054,A02361,1,2018-01-08 18:29:58
B00042,A03253,5,2018-01-08 18:36:22
B00008,A00532,1,2018-01-08 18:43:54
B00016,A01816,2,2018-01-08 18:44:36
B00013,A02255,2,2018-01-08 19:15:15
B00093,A00188,1,2018-01-08 19:19:05
B00046,A02868,4,2018-01-08 19:32:42
B00049,A02735,4,2018-01-08 19:37:26
B00021,A03378,3,2018-01-08 19:50:42
B00095,A02420,3,2018-01-08 20:02:37
B00033,A03433,2,2018-01-08 20:08:53
B00003,A02853,2,2018-01-08 20:14:07
B00082,A02203,2,2018-01-08 20:31:04
B00054,A01180,4,2018-01-08 21:02:49
B00074,A03843,5,2018-01-08 21:13:57
B00017,A03407,4,2018-01-08 21:22:37
B00061,A00434,2,2018-01-08 21:56:54
B00072,A01819,3,2018-01-08 22:09:11
B00078,A02790,1,2018-01-08 22:09:17
B00058,A03748,2,2018-01-08 22:12:17
B00053,A02510,3,2018-01-08 22:17:51
B00001,A00286,1,2018-01-08 22:25:59
B00057,A01203,4,2018-01-08 22:31:43
B00065,A01256,2,2018-01-08 22:39:16
B00085,A02142,3,2018-01-08 22:43:30
B00057,A03692,1,2018-01-08 22:45:04
B00028,A03036,3,2018-01-08 23:10:13
B00024,A01366,2,2018-01-08 23:26:24
B00091,A00194,2,2018-01-08 23:28:17
B00092,A03698,3,2018-01-08 23:40:53
B00020,A03211,1,2018-01-08 23:44:23
B00016,A01801,2,2018-01-08 23:45:09
B00042,A03691,2,2018-01-09 00:22:13
B00004,A00160,4,2018-01-09 00:38:24
B00005,A00169,5,2018-01-09 00:39:35
B00002,A03451,3,2018-01-09 00:42:29
B00075,A03418,1,2018-01-09 00:44:26
B00065,A03066,4,2018-01-09 00:56:20
B00029,A01711,3,2018-01-09 01:05:36
B00054,A00665,3,2018-01-09 01:12:09
B00093,A03193,5,2018-01-09 01:16:08
B00042,A01398,5,2018-01-09 01:17:57
B00060,A01758,2,2018-01-09 01:47:33
B00017,A02277,4,2018-01-09 01:51:35
B00031,A01599,2,2018-01-09 02:33:12
B00002,A00595,1,2018-01-09 02:52:15
B00031,A00093,2,2018-01-09 03:07:54
B00061,A02115,3,2018-01-09 03:12:26
B00060,A01258,4,2018-01-09 03:25:32
B00091,A02601,1,2018-01-09 03:31:01
B00043,A01599,3,2018-01-09 03:36:14
B00028,A02122,1,2018-01-09 03:37:52
B00064,A00133,2,2018-01-09 03:45:36
B00077,A00840,3,2018-01-09 03:48:44
B00037,A00050,5,2018-01-09 03:51:41
B00085,A01162,5,2018-01-09 03:59:41
B00085,A00894,5,2018-01-09 04:06:13
B00098,A02324,4,2018-01-09 04:06:14
B00033,A00566,3,2018-01-09 04:14:41
B00035,A02664,1,2018-01-09 04:46:34
B00098,A00297,1,2018-01-09 05:28:58
B00092,A02911,4,2018-01-09 05:37:01
B00024,A00020,3,2018-01-09 05:54:04
B00059,A01810,1,2018-01-09 05:58:00
B00086,A02523,4,2018-01-09 06:07:21
B00016,A00191,2,2018-01-09 06:10:39
B00047,A00974,4,2018-01-09 06:11:05
B00050,A02481,3,2018-01-09 06:13:38
B00010,A03512,1,2018-01-09 06:19:00
B00029,A00701,4,2018-01-09 06:25:23
B00024,A01207,5,2018-01-09 06:30:27
B00039,A01973,3,2018-01-09 06:45:13
B00065,A01994,4,2018-01-09 06:51:50
B00008,A00964,5,2018-01-09 07:08:53
B00043,A01805,3,2018-01-09 07:15:05
B00098,A03205,4,2018-01-09 07:18:42
B00047,A00891,1,2018-01-09 07:50:03
B00072,A03691,4,2018-01-09 08:00:21
B00013,A02822,2,2018-01-09 08:48:27
B00021,A01108,1,2018-01-09 09:27:21
B00060,A03667,3,2018-01-09 09:33:09
B00002,A03739,3,2018-01-09 09:34:29
B00064,A01422,5,2018-01-09 09:37:54
B00059,A00708,4,2018-01-09 10:00:01
B00050,A00807,5,2018-01-09 10:03:36
B00070,A02790,1,2018-01-09 10:11:58
B00031,A01610,3,2018-01-09 10:25:01
B00070,A00890,5,2018-01-09 10:43:42
B00004,A01497,5,2018-01-09 11:06:29
B00092,A03402,2,2018-01-09 11:06:41
B00099,A01608,4,2018-01-09 11:06:53
B00076,A02860,1,2018-01-09 11:11:06
B00054,A03697,5,2018-01-09 11:24:18
B00092,A00481,2,2018-01-09 11:29:32
B00036,A01154,5,2018-01-09 11:37:32
B00044,A00038,2,2018-01-09 11:49:27
B00061,A03717,2,2018-01-09 12:42:32
B00075,A02296,3,2018-01-09 12:53:21
B00011,A02057,5,2018-01-09 13:01:51
B00039,A01030,4,2018-01-09 13:14:45
B00053,A03156,2,2018-01-09 13:17:10
B00041,A03113,3,2018-01-09 13:33:53
B00052,A01614,3,2018-01-09 13:47:18
B00088,A01349,5,2018-01-09 13:55:30
B00080,A00562,5,2018-01-09 13:55:32
B00030,A02595,3,2018-01-09 13:57:55
B00050,A01859,3,2018-01-09 13:58:01
B00005,A01870,3,2018-01-09 14:20:00
B00028,A00160,2,2018-01-09 14:20:51
B00092,A02263,1,2018-01-09 14:32:52
B00074,A02739,2,2018-01-09 14:37:20
B00049,A01867,5,2018-01-09 14:39:14
B00040,A02580,2,2018-01-09 14:41:06
B00098,A00377,3,2018-01-09 14:50:26
B00083,A03656,1,2018-01-09 14:51:03
B00085,A00968,5,2018-01-09 14:54:28
B00041,A03489,3,2018-01-09 15:02:17
B00019,A02003,4,2018-01-09 15:06:58
B00005,A02893,4,2018-01-09 15:11:21
B00086,A02022,5,2018-01-09 15:12:52
B00099,A01740,5,2018-01-09 15:27:29
B00028,A02627,3,2018-01-09 15:32:41
B00093,A02772,5,2018-01-09 15:43:55
B00086,A02574,5,2018-01-09 15:45:15
B00100,A01147,5,2018-01-09 15:51:36
B00093,A02078,5,2018-01-09 16:33:46
B00048,A01108,4,2018-01-09 17:05:38
B00047,A01522,5,2018-01-09 18:01:24
B00069,A03601,4,2018-01-09 18:01:37
B00037,A02526,5,2018-01-09 18:09:24
B00092,A03419,1,2018-01-09 18:11:44
B00059,A03835,5,2018-01-09 18:20:54
B00035,A00160,5,2018-01-09 18:24:55
B00087,A00813,4,2018-01-09 18:55:25
B00055,A00011,1,2018-01-09 18:58:24
B00038,A00777,2,2018-01-09 19:19:08
B00054,A02385,2,2018-01-09 19:21:59
B00085,A03033,1,2018-01-09 19:34:42
B00039,A00052,5,2018-01-09 19:53:35
B00057,A01660,2,2018-01-09 20:03:44
B00091,A00268,3,2018-01-09 20:05:12
B00097,A03488,1,2018-01-09 20:32:21
B00033,A03624,5,2018-01-09 20:32:49
B00039,A00838,2,2018-01-09 20:35:40
B00070,A02202,5,2018-01-09 20:51:10
B00068,A00085,1,2018-01-09 20:56:04
B00026,A02192,1,2018-01-09 20:56:53
B00086,A03629,1,2018-01-09 21:41:08
B00019,A02813,1,2018-01-09 21:59:08
B00052,A02290,1,2018-01-09 22:01:52
B00007,A01212,5,2018-01-09 22:15:34
B00029,A02159,5,2018-01-09 22:16:35
B00003,A00724,4,2018-01-09 22:30:46
B00036,A03242,2,2018-01-09 22:31:09
B00024,A01818,1,2018-01-09 22:40:19
B00063,A03015,1,2018-01-09 22:41:43
B00047,A02958,4,2018-01-09 22:43:42
B00091,A00476,2,2018-01-09 22:46:58
B00061,A02193,3,2018-01-09 22:57:02
B00071,A02911,4,2018-01-09 23:27:01
B00084,A02521,3,2018-01-09 23:27:27
B00076,A02021,1,2018-01-09 23:31:46
B00025,A01080,2,2018-01-09 23:36:26
B00096,A01341,4,2018-01-10 00:08:33
B00090,A02113,4,2018-01-10 00:34:03
B00033,A00014,5,2018-01-10 00:48:43
B00018,A02246,3,2018-01-10 00:50:28
B00070,A03784,1,2018-01-10 01:00:27
B00035,A02800,3,2018-01-10 01:16:41
B00083,A03757,3,2018-01-10 01:47:18
B00043,A00142,3,2018-01-10 01:50:10
B00085,A02285,2,2018-01-10 01:56:12
B00022,A03333,1,2018-01-10 02:32:00
B00009,A01043,4,2018-01-10 02:40:19
B00100,A00477,4,2018-01-10 02:49:34
B00018,A03487,2,2018-01-10 02:53:39
B00062,A02517,1,2018-01-10 02:55:17
B00090,A03127,2,2018-01-10 02:57:46
B00075,A03167,1,2018-01-10 03:03:54
B00007,A03132,4,2018-01-10 03:27:46
B00029,A00281,3,2018-01-10 03:45:51
B00069,A03298,3,2018-01-10 03:57:54
B00081,A02855,5,2018-01-10 04:02:34
B00043,A03400,4,2018-01-10 04:12:57
B00002,A02420,4,2018-01-10 04:13:34
B00025,A02467,5,2018-01-10 04:14:05
B00084,A02730,1,2018-01-10 04:23:56
B00029,A03637,1,2018-01-10 04:27:30
